customer_id	credit_score	country	gender	age	tenure	fund_balance	products_number	lst_entrust_direction	lst_entrust_type	estimated_salary	concentrated_month_avg_asset	margin_month_avg_asset	public_fund_month_avg_asset	from_lst_login_days	app_version	churn
15708916	587	France	Male	38	0	0	2	BUY	正常委托	47414.15	615000	215000	107000	33		0
15720187	479	Germany	Female	30	7	143964.36	2	SELL	减持	41879.99	615000	215000	107000	33		0
15595440	508	France	Male	49	7	122451.46	2	SELL	正常委托	75808.1	615000	215000	107000	33		0
15600651	749	France	Male	24	1	0	3	BUY	正常委托	47911.03	615000	215000	107000	33		0
15750141	721	Germany	Female	36	3	65253.07	2	SELL	正常委托	28737.78	615000	215000	107000	33		0
15657284	674	Germany	Male	47	6	106901.94	1	BUY	重新买入	2079.2	1510000	605000	252000	50	5.1.9	1
15763063	685	Spain	Female	25	10	128509.63	1	SELL	正常委托	121562.33	615000	215000	107000	33		0
15709324	417	France	Male	34	7	0	2	BUY	正常委托	55003.79	615000	215000	107000	33		0
15711309	574	Germany	Male	33	3	129834.67	1	SELL	正常委托	193131.42	615000	215000	107000	33		0
15775318	590	Spain	Female	51	3	154962.99	3	SELL	正常委托	191932.27	1510000	605000	252000	50	5.1.9	1
15705515	587	Germany	Male	40	5	138241.9	2	BUY	正常委托	159418.1	615000	215000	107000	33		0
15634844	598	Germany	Male	41	3	91536.93	1	SELL	正常委托	191468.78	1510000	605000	252000	50	5.1.9	1
15717046	741	Spain	Male	53	3	0	2	BUY	正常委托	38913.68	615000	215000	107000	33		0
15571816	850	Spain	Female	70	5	0	1	BUY	正常委托	705.18	615000	215000	107000	33		0
15670080	584	Germany	Female	29	7	105204.01	1	SELL	正常委托	138490.03	615000	215000	107000	33		0
15800440	650	Spain	Male	61	1	152968.73	1	BUY	正常委托	82970.69	615000	215000	107000	33		0
15665678	607	Spain	Male	36	8	158261.68	1	SELL	正常委托	76744.72	615000	215000	107000	33		0
15665956	509	France	Female	46	1	0	1	BUY	正常委托	71244.59	1510000	605000	252000	50	5.1.9	1
15788126	689	Spain	Female	38	6	121021.05	1	BUY	正常委托	12182.15	615000	215000	107000	33		0
15811773	543	France	Male	36	4	0	2	BUY	正常委托	141210.5	615000	215000	107000	33		0
15651674	438	Spain	Female	54	2	0	1	SELL	减持	191763.07	1510000	605000	252000	50	5.1.9	1
15689614	687	Spain	Female	63	1	137715.66	1	BUY	正常委托	37938.74	615000	215000	107000	33		0
15795564	737	Germany	Male	31	5	121192.22	2	SELL	正常委托	74890.58	615000	215000	107000	33		0
15706647	761	France	Male	31	7	0	3	BUY	等待成交	166698.18	615000	215000	107000	33		0
15728505	601	France	Male	44	1	100486.18	2	SELL	减持	62678.53	615000	215000	107000	33		0
15730076	651	France	Male	45	1	0	1	BUY	正常委托	67740.08	1510000	605000	252000	50	5.1.9	1
15622003	745	France	Male	35	9	92566.53	2	SELL	减持	161519.77	615000	215000	107000	33		0
15607312	648	Spain	Female	49	10	0	2	BUY	正常委托	159835.78	1510000	605000	252000	50	5.1.9	1
15644753	848	Spain	Male	40	3	110929.96	1	SELL	正常委托	30876.84	615000	215000	107000	33		0
15653620	546	France	Female	27	8	0	2	SELL	减持	14858.1	615000	215000	107000	33		0
15761986	439	Spain	Female	32	3	138901.61	1	BUY	正常委托	75685.97	615000	215000	107000	33		0
15633922	755	France	Male	30	4	123217.66	2	SELL	撤单	144183.1	615000	215000	107000	33		0
15734674	593	France	Female	41	6	0	1	BUY	部分成交	65170.66	615000	215000	107000	33		0
15658032	701	France	Male	39	2	0	2	SELL	正常委托	82526.92	615000	215000	107000	33		0
15692671	701	Spain	Male	36	8	0	2	BUY	重新买入	169161.46	615000	215000	107000	33		0
15737741	607	Spain	Female	33	2	108431.87	2	SELL	减持	109291.39	1510000	605000	252000	50	5.1.9	1
15576352	586	Spain	Female	57	3	0	2	BUY	正常委托	6057.81	615000	215000	107000	33		0
15753719	547	Germany	Female	30	9	72392.41	1	SELL	减持	77077.14	615000	215000	107000	33		0
15803689	647	Germany	Female	51	1	119741.77	2	BUY	等待成交	54954.51	1510000	605000	252000	50	5.1.9	1
15718057	760	France	Female	51	2	100946.71	1	SELL	正常委托	179614.8	1510000	605000	252000	50	5.1.9	1
15722010	621	Spain	Male	53	9	170491.84	1	SELL	撤单	35588.07	1510000	605000	252000	50	5.1.9	1
15680998	725	France	Male	44	5	0	1	BUY	正常委托	117356.14	615000	215000	107000	33		0
15614782	526	France	Male	36	1	0	1	SELL	减持	160696.72	615000	215000	107000	33		0
15591047	519	Spain	Female	47	6	157296.02	2	BUY	部分成交	147278.43	1510000	605000	252000	50	5.1.9	1
15788291	713	Germany	Female	38	7	144606.22	1	SELL	正常委托	56594.36	1510000	605000	252000	50	5.1.9	1
15604044	700	France	Male	38	8	134811.3	1	BUY	正常委托	1299.75	615000	215000	107000	33		0
15679587	666	France	Female	34	9	115897.12	1	SELL	正常委托	25095.03	615000	215000	107000	33		0
15775153	630	Spain	Male	32	4	82034	1	BUY	正常委托	146326.45	615000	215000	107000	33		0
15603925	779	Spain	Female	26	4	174318.13	2	SELL	减持	38296.21	615000	215000	107000	33		0
15680970	611	Germany	Female	41	2	114206.84	1	BUY	等待成交	164061.6	615000	215000	107000	33		0
15697183	685	Spain	Male	43	9	0	2	BUY	正常委托	107811.28	615000	215000	107000	33		0
15567446	646	Germany	Male	39	9	111574.41	1	SELL	撤单	30838.51	615000	215000	107000	33		0
15637476	683	Germany	Female	57	5	162448.69	1	BUY	正常委托	9221.78	1510000	605000	252000	50	5.1.9	1
15714939	484	Germany	Female	34	4	148249.54	1	SELL	减持	33738.27	615000	215000	107000	33		0
15683503	601	France	Female	43	8	0	3	SELL	正常委托	110916.15	1510000	605000	252000	50	5.1.9	1
15645569	762	Spain	Female	26	7	123709.46	2	SELL	减持	169654.57	615000	215000	107000	33		0
15782569	687	France	Female	72	9	0	1	FILLED	正常委托	69829.4	615000	215000	107000	33		0
15592387	566	France	Male	30	5	0	1	FILLED	正常委托	54926.51	1510000	605000	252000	50	5.1.9	1
15609286	702	France	Male	37	10	150525.8	1	FILLED	正常委托	94728.49	615000	215000	107000	33		0
15814035	601	France	Male	29	9	0	1	FILLED	正常委托	80393.27	615000	215000	107000	33		0
15661249	699	France	Male	53	4	0	2	FILLED	正常委托	111307.98	615000	215000	107000	33		0
15629117	584	France	Male	28	10	0	2	FILLED	正常委托	19834.32	615000	215000	107000	33		0
15607170	699	France	Male	35	5	0	2	SELL	正常委托	78397.24	615000	215000	107000	33		0
15586585	698	Germany	Female	51	2	111018.98	1	BUY	等待成交	86410.28	615000	215000	107000	33		0
15686611	495	France	Male	30	10	129755.99	1	SELL	减持	172749.65	615000	215000	107000	33		0
15603203	650	France	Female	27	6	0	2	BUY	正常委托	1002.39	615000	215000	107000	33		0
15619857	605	France	Female	64	2	129555.7	1	SELL	减持	13601.79	615000	215000	107000	33		0
15805062	667	Spain	Male	38	1	87202.38	1	BUY	正常委托	77866.91	615000	215000	107000	33		0
15660271	688	Germany	Male	26	8	146133.39	1	SELL	正常委托	175296.76	615000	215000	107000	33		0
15745295	727	Spain	Female	31	0	0	1	SELL	撤单	121751.04	1510000	605000	252000	50	5.1.9	1
15719352	754	Spain	Male	39	6	170184.99	2	BUY	部分成交	89593.26	615000	215000	107000	33		0
15766575	612	Germany	Female	62	8	140745.33	1	SELL	正常委托	193437.89	1510000	605000	252000	50	5.1.9	1
15594594	546	Spain	Male	42	7	139070.51	1	SELL	减持	86945	615000	215000	107000	33		0
15646161	673	Spain	Female	37	8	0	2	BUY	正常委托	183318.79	615000	215000	107000	33		0
15682585	593	France	Male	35	9	114193.24	1	SELL	减持	71154.1	615000	215000	107000	33		0
15603134	656	Spain	Female	40	10	167878.5	1	BUY	等待成交	151887.16	615000	215000	107000	33		0
15636444	535	Germany	Female	53	5	141616.55	2	SELL	撤单	75888.65	615000	215000	107000	33		0
15773456	678	Germany	Male	36	3	145747.67	2	BUY	正常委托	89566.74	615000	215000	107000	33		0
15745307	477	Spain	Female	48	2	129120.64	1	SELL	减持	26475.79	615000	215000	107000	33		0
15604119	850	Spain	Male	35	7	110349.82	1	SELL	正常委托	126355.8	615000	215000	107000	33		0
15626900	427	France	Male	29	1	141325.56	1	BUY	正常委托	93839.3	615000	215000	107000	33		0
15605447	752	France	Male	49	2	78653.84	1	SELL	正常委托	7698.6	615000	215000	107000	33		0
15589030	649	France	Male	47	1	0	2	BUY	正常委托	145593.85	615000	215000	107000	33		0
15692463	799	Spain	Female	28	3	142253.65	1	SELL	减持	45042.56	615000	215000	107000	33		0
15712403	589	France	Female	61	1	0	1	BUY	等待成交	61108.56	1510000	605000	252000	50	5.1.9	1
15718673	839	Spain	Female	33	10	75592.43	1	SELL	获利了结	62674.42	615000	215000	107000	33		0
15724282	540	Germany	Male	44	3	164113.04	2	BUY	长期持有	12120.79	615000	215000	107000	33		0
15738181	850	France	Male	31	6	67996.23	2	SELL	撤单	50129.87	1510000	605000	252000	50	5.1.9	1
15633648	696	Spain	Female	51	5	0	2	SELL	止损	55022.43	615000	215000	107000	33		0
15603323	660	Spain	Female	33	1	0	2	SELL	正常委托	117834.91	615000	215000	107000	33		0
15583725	682	France	Male	48	1	138778.15	1	BUY	部分成交	168840.23	615000	215000	107000	33		0
15588350	744	France	Female	43	10	147832.15	1	BUY	正常委托	24234.11	615000	215000	107000	33		0
15798398	785	France	Female	36	4	135438.4	1	SELL	正常委托	190627.01	615000	215000	107000	33		0
15784844	752	Spain	Male	48	5	116060.08	1	BUY	等待成交	156618.38	1510000	605000	252000	50	5.1.9	1
15580684	706	France	Female	29	5	112564.62	1	SELL	正常委托	42334.38	615000	215000	107000	33		0
15809663	583	France	Female	27	1	125406.58	1	BUY	正常委托	110784.42	615000	215000	107000	33		0
15640078	660	Germany	Female	39	5	135134.99	1	SELL	撤单	173683	1510000	605000	252000	50	5.1.9	1
15698786	819	France	Female	39	9	133102.92	1	SELL	正常委托	27046.46	1510000	605000	252000	50	5.1.9	1
15569807	673	France	Female	34	8	42157.08	1	BUY	正常委托	20598.59	1510000	605000	252000	50	5.1.9	1
15730830	752	France	Female	30	3	0	2	SELL	正常委托	104991.28	615000	215000	107000	33		0
15805112	578	France	Male	38	7	82259.29	1	BUY	正常委托	8996.97	615000	215000	107000	33		0
15633064	438	France	Female	36	4	0	2	SELL	减持	64420.5	615000	215000	107000	33		0
15703119	652	France	Male	38	6	0	2	SELL	正常委托	145700.22	615000	215000	107000	33		0
15730447	629	France	Female	49	4	0	2	BUY	正常委托	196335.48	615000	215000	107000	33		0
15813850	720	France	Male	52	7	0	1	SELL	正常委托	14781.12	615000	215000	107000	33		0
15711889	668	France	Male	42	3	150461.07	1	BUY	重新买入	108139.23	615000	215000	107000	33		0
15664610	459	Germany	Male	48	4	133994.52	1	SELL	正常委托	19287.06	1510000	605000	252000	50	5.1.9	1
15751710	729	Spain	Male	31	8	164870.81	2	BUY	正常委托	9567.39	615000	215000	107000	33		0
15692926	498	Germany	Male	25	8	121702.73	1	SELL	正常委托	132210.49	615000	215000	107000	33		0
15813741	549	Spain	Male	25	6	193858.2	1	SELL	正常委托	21600.11	615000	215000	107000	33		0
15698474	601	Germany	Female	54	1	131039.97	2	BUY	正常委托	199661.5	615000	215000	107000	33		0
15568595	544	France	Male	64	9	113829.45	1	SELL	正常委托	124341.49	615000	215000	107000	33		0
15603065	751	France	Female	30	6	0	2	BUY	正常委托	15766.1	615000	215000	107000	33		0
15592937	632	Germany	Female	41	3	81877.38	1	BUY	正常委托	33642.21	615000	215000	107000	33		0
15699637	694	Spain	Male	57	8	116326.07	1	SELL	正常委托	117704.65	615000	215000	107000	33		0
15667215	678	France	Male	31	2	0	2	BUY	正常委托	58803.28	615000	215000	107000	33		0
15788659	695	France	Male	46	4	0	2	SELL	正常委托	137537.22	615000	215000	107000	33		0
15763218	661	France	Female	41	1	0	2	BUY	正常委托	131300.68	615000	215000	107000	33		0
15645772	661	France	Male	33	9	0	2	BUY	正常委托	84174.81	615000	215000	107000	33		0
15725511	559	France	Female	31	3	127070.73	1	BUY	正常委托	160941.78	615000	215000	107000	33		0
15575024	503	France	Male	29	3	0	2	SELL	减持	143954.99	615000	215000	107000	33		0
15640825	695	Spain	Male	46	3	122549.64	1	BUY	正常委托	56297.85	615000	215000	107000	33		0
15662397	640	France	Female	42	5	176099.13	1	SELL	正常委托	8404.73	615000	215000	107000	33		0
15576368	624	Germany	Female	48	3	122388.38	2	BUY	等待成交	30020.09	615000	215000	107000	33		0
15674991	667	France	Male	42	9	0	2	SELL	减持	58137.42	615000	215000	107000	33		0
15721024	642	France	Male	26	0	0	1	BUY	正常委托	47472.68	615000	215000	107000	33		0
15745621	640	Spain	Female	32	6	118879.35	2	SELL	减持	19131.71	615000	215000	107000	33		0
15642394	529	Spain	Male	35	5	0	2	BUY	正常委托	187288.5	615000	215000	107000	33		0
15754605	563	France	Female	39	5	0	2	SELL	正常委托	17603.81	615000	215000	107000	33		0
15607040	593	Spain	Female	38	4	88736.44	2	SELL	减持	67020.03	615000	215000	107000	33		0
15715142	739	Germany	Male	45	7	102703.62	1	BUY	正常委托	147802.94	1510000	605000	252000	50	5.1.9	1
15810978	788	Spain	Female	70	1	0	2	SELL	撤单	41610.62	615000	215000	107000	33		0
15668886	684	Spain	Female	38	3	0	2	BUY	部分成交	44255.65	615000	215000	107000	33		0
15780804	482	France	Male	55	5	97318.25	1	SELL	正常委托	78416.14	615000	215000	107000	33		0
15613880	591	Spain	Male	58	5	128468.69	1	BUY	重新买入	137254.55	615000	215000	107000	33		0
15775238	651	Germany	Female	41	4	133432.59	1	SELL	减持	151303.48	615000	215000	107000	33		0
15786905	749	Germany	Female	40	8	141782.57	2	BUY	正常委托	86333.63	615000	215000	107000	33		0
15747867	583	France	Male	24	9	135125.28	1	SELL	减持	89801.9	615000	215000	107000	33		0
15600337	661	Spain	Male	42	2	178820.91	1	BUY	等待成交	29358.57	1510000	605000	252000	50	5.1.9	1
15801277	715	France	Female	31	2	112212.14	2	SELL	正常委托	181600.72	615000	215000	107000	33		0
15579334	769	Germany	Female	45	5	126674.81	1	SELL	撤单	124118.71	1510000	605000	252000	50	5.1.9	1
15802741	625	France	Female	51	7	136294.97	1	BUY	正常委托	38867.46	1510000	605000	252000	50	5.1.9	1
15720649	641	France	Female	36	5	66392.64	1	SELL	减持	31106.67	615000	215000	107000	33		0
15589493	716	Germany	Male	27	1	122552.34	2	BUY	部分成交	67611.36	615000	215000	107000	33		0
15688251	767	France	Male	43	1	76408.85	2	SELL	正常委托	77837.63	615000	215000	107000	33		0
15665238	745	Germany	Male	36	8	145071.24	1	BUY	正常委托	6078.46	615000	215000	107000	33		0
15740900	589	France	Male	34	6	0	2	SELL	正常委托	177896.92	615000	215000	107000	33		0
15681068	796	France	Female	45	2	109730.22	1	BUY	正常委托	123882.73	615000	215000	107000	33		0
15748625	664	France	Male	57	6	0	2	SELL	减持	15304.08	615000	215000	107000	33		0
15727299	445	Spain	Male	62	1	64119.38	1	BUY	等待成交	76569.64	1510000	605000	252000	50	5.1.9	1
15620204	543	Germany	Female	57	1	106138.33	2	BUY	正常委托	120657.32	1510000	605000	252000	50	5.1.9	1
15669516	746	Spain	Male	36	2	0	2	SELL	撤单	16436.56	615000	215000	107000	33		0
15736534	742	Germany	Male	33	0	181656.51	1	BUY	正常委托	107667.91	615000	215000	107000	33		0
15803457	750	France	Female	32	5	0	2	SELL	减持	95611.47	615000	215000	107000	33		0
15659098	669	France	Male	30	7	95128.86	1	SELL	正常委托	19799.26	615000	215000	107000	33		0
15603436	594	Spain	Female	49	2	126615.94	2	SELL	减持	123214.74	615000	215000	107000	33		0
15566292	574	Spain	Male	36	1	0	2	FILLED	正常委托	71709.12	615000	215000	107000	33		0
15808621	659	Germany	Male	36	2	76190.48	2	FILLED	正常委托	149066.14	615000	215000	107000	33		0
15580148	750	Germany	Male	40	5	168286.81	3	FILLED	正常委托	20451.99	1510000	605000	252000	50	5.1.9	1
15776231	626	Germany	Male	35	4	88109.81	1	FILLED	正常委托	32825.5	615000	215000	107000	33		0
15773809	620	France	Male	42	4	0	2	FILLED	正常委托	6232.31	615000	215000	107000	33		0
15649423	580	France	Female	35	8	0	2	FILLED	正常委托	10357.03	615000	215000	107000	33		0
15734886	686	France	Female	34	3	123971.51	2	SELL	正常委托	147794.63	615000	215000	107000	33		0
15722548	540	France	Male	48	0	148116.48	1	BUY	等待成交	116973.48	615000	215000	107000	33		0
15650288	634	Germany	Male	35	6	116269.01	1	SELL	减持	129964.94	615000	215000	107000	33		0
15629448	632	Spain	Male	38	1	120599.21	1	BUY	正常委托	92816.86	615000	215000	107000	33		0
15716164	501	France	Female	41	3	144260.5	1	SELL	减持	172114.67	615000	215000	107000	33		0
15807609	650	Spain	Female	25	3	86605.5	3	BUY	正常委托	16649.31	1510000	605000	252000	50	5.1.9	1
15578977	786	France	Male	34	9	0	2	SELL	正常委托	144517.19	615000	215000	107000	33		0
15677369	554	Germany	Female	37	4	58629.97	1	SELL	撤单	182038.6	615000	215000	107000	33		0
15804072	701	Spain	Female	42	5	0	2	BUY	部分成交	24210.56	615000	215000	107000	33		0
15696859	474	France	Male	45	10	0	2	SELL	正常委托	172175.9	615000	215000	107000	33		0
15653780	621	France	Female	43	5	0	1	SELL	减持	47578.45	615000	215000	107000	33		0
15721658	672	Spain	Female	56	2	209767.31	2	BUY	正常委托	150694.42	1510000	605000	252000	50	5.1.9	1
15578761	459	Spain	Female	42	6	129634.25	2	SELL	减持	177683.02	1510000	605000	252000	50	5.1.9	1
15736879	669	France	Male	23	1	0	2	BUY	等待成交	66088.83	615000	215000	107000	33		0
15571973	776	France	Female	38	2	169824.46	1	SELL	撤单	169291.7	615000	215000	107000	33		0
15626742	694	France	Male	36	3	97530.25	1	BUY	正常委托	117140.41	615000	215000	107000	33		0
15672692	787	France	Female	42	10	145988.65	2	SELL	减持	79510.37	615000	215000	107000	33		0
15673570	580	France	Male	37	9	0	2	SELL	正常委托	77108.66	615000	215000	107000	33		0
15767432	711	France	Female	25	7	0	3	BUY	正常委托	9679.28	615000	215000	107000	33		0
15654238	673	France	Female	40	5	137494.28	1	SELL	正常委托	81753.92	615000	215000	107000	33		0
15612525	499	France	Female	57	1	0	1	BUY	正常委托	131372.38	1510000	605000	252000	50	5.1.9	1
15812750	591	France	Male	24	6	147360	1	SELL	减持	25310.82	615000	215000	107000	33		0
15790757	769	France	Female	25	10	0	2	BUY	等待成交	187925.75	615000	215000	107000	33		0
15723873	657	Spain	Male	31	3	125167.02	1	SELL	获利了结	98820.39	615000	215000	107000	33		0
15744607	738	Germany	Male	43	9	121152.05	2	BUY	长期持有	64166.7	1510000	605000	252000	50	5.1.9	1
15612966	545	Germany	Female	60	7	128981.07	1	SELL	撤单	176924.21	1510000	605000	252000	50	5.1.9	1
15784209	497	France	Male	47	6	0	1	SELL	止损	90055.08	615000	215000	107000	33		0
15794278	816	Spain	Male	67	6	151858.98	1	SELL	正常委托	72814.31	615000	215000	107000	33		0
15766741	525	France	Male	36	2	114628.4	1	BUY	部分成交	168290.06	615000	215000	107000	33		0
15661036	725	France	Male	46	6	0	2	BUY	正常委托	161767.38	615000	215000	107000	33		0
15705639	692	France	Female	28	8	95059.02	2	SELL	正常委托	44420.18	615000	215000	107000	33		0
15637414	618	France	Female	24	7	128736.39	1	BUY	等待成交	37147.61	615000	215000	107000	33		0
15716835	546	France	Male	24	8	156325.38	1	SELL	正常委托	125381.02	615000	215000	107000	33		0
15696231	635	France	Male	29	7	105405.97	1	BUY	正常委托	149853.89	615000	215000	107000	33		0
15641675	611	France	Female	49	2	88915.37	3	SELL	撤单	161435.02	1510000	605000	252000	50	5.1.9	1
15670755	650	France	Male	60	8	0	2	SELL	正常委托	102925.76	615000	215000	107000	33		0
15640059	606	France	Male	40	5	0	2	BUY	正常委托	70899.27	615000	215000	107000	33		0
15787619	844	France	Male	18	2	160980.03	1	SELL	正常委托	145936.28	615000	215000	107000	33		0
15587535	450	Spain	Female	46	5	177619.71	1	BUY	正常委托	54227.06	615000	215000	107000	33		0
15813034	727	Spain	Male	38	2	62276.99	1	SELL	减持	59280.79	615000	215000	107000	33		0
15698839	460	Germany	Male	46	4	127559.97	2	SELL	正常委托	126952.5	615000	215000	107000	33		0
15790314	649	France	Male	41	0	0	2	BUY	正常委托	130567.02	615000	215000	107000	33		0
15634245	758	Germany	Female	47	9	95523.16	1	SELL	正常委托	73294.48	615000	215000	107000	33		0
15677305	490	France	Female	35	7	107749.03	1	BUY	重新买入	3937.37	615000	215000	107000	33		0
15661526	815	Germany	Male	37	2	110777.26	2	SELL	正常委托	2383.59	615000	215000	107000	33		0
15685997	838	Spain	Female	39	5	166733.92	2	BUY	正常委托	14279.44	615000	215000	107000	33		0
15660101	803	France	Male	31	9	157120.86	2	SELL	正常委托	141300.53	615000	215000	107000	33		0
15637979	664	Germany	Female	36	2	127160.78	2	SELL	正常委托	78140.75	615000	215000	107000	33		0
15815364	736	Spain	Female	28	2	0	2	BUY	正常委托	117431.1	615000	215000	107000	33		0
15647099	633	France	Female	37	9	156091.97	1	SELL	正常委托	72008.61	615000	215000	107000	33		0
15625944	664	France	Male	58	5	98668.18	1	BUY	正常委托	60887.58	615000	215000	107000	33		0
15583212	600	France	Female	43	5	134022.06	1	BUY	正常委托	194764.83	615000	215000	107000	33		0
15582741	693	France	Female	35	5	124151.09	1	SELL	正常委托	88705.14	1510000	605000	252000	50	5.1.9	1
15637876	663	Germany	Female	36	6	77253.5	1	BUY	正常委托	35817.97	1510000	605000	252000	50	5.1.9	1
15622750	742	Germany	Female	21	1	114292.48	1	SELL	正常委托	31520.4	615000	215000	107000	33		0
15672056	710	Germany	Male	43	2	140080.32	3	BUY	正常委托	157908.19	1510000	605000	252000	50	5.1.9	1
15812351	710	Spain	Female	27	2	135277.96	1	BUY	正常委托	142200.15	615000	215000	107000	33		0
15810864	700	France	Female	82	2	0	2	BUY	正常委托	182055.36	615000	215000	107000	33		0
15677921	720	Germany	Male	60	9	115920.62	2	SELL	减持	157552.08	1510000	605000	252000	50	5.1.9	1
15724296	684	Spain	Male	41	2	119782.72	2	BUY	正常委托	120284.67	615000	215000	107000	33		0
15685329	531	France	Female	63	1	114715.71	1	SELL	正常委托	24506.95	1510000	605000	252000	50	5.1.9	1
15584091	742	Germany	Female	36	2	129748.54	2	BUY	等待成交	47271.61	1510000	605000	252000	50	5.1.9	1
15640442	717	France	Male	31	4	129722.57	1	SELL	减持	41176.6	615000	215000	107000	33		0
15639314	589	France	Male	32	2	0	2	BUY	正常委托	9468.64	615000	215000	107000	33		0
15685320	767	France	Male	36	3	139180.2	1	SELL	减持	123880.19	615000	215000	107000	33		0
15789158	636	Germany	Male	49	6	113599.74	2	BUY	正常委托	158887.09	1510000	605000	252000	50	5.1.9	1
15752137	648	France	Male	33	7	134944	1	SELL	正常委托	117036.38	615000	215000	107000	33		0
15712551	622	Germany	Female	58	7	116922.25	1	SELL	减持	120415.61	1510000	605000	252000	50	5.1.9	1
15628936	692	Spain	Male	28	9	118945.09	1	BUY	正常委托	16064.25	1510000	605000	252000	50	5.1.9	1
15797227	754	France	Male	28	8	0	2	SELL	撤单	52615.62	615000	215000	107000	33		0
15769974	679	Spain	Female	35	8	119182.73	1	BUY	部分成交	121210.09	615000	215000	107000	33		0
15737051	639	France	Male	27	8	0	2	SELL	正常委托	192247.35	615000	215000	107000	33		0
15585595	774	France	Female	28	1	71264.02	2	BUY	重新买入	68759.57	615000	215000	107000	33		0
15654060	517	France	Male	41	2	0	2	SELL	减持	75937.47	615000	215000	107000	33		0
15745196	571	France	Female	35	8	0	2	BUY	正常委托	84569.13	615000	215000	107000	33		0
15571221	747	Germany	Male	58	7	116313.57	1	SELL	减持	190696.35	1510000	605000	252000	50	5.1.9	1
15660155	792	Spain	Male	36	5	92140.15	1	BUY	等待成交	67468.67	615000	215000	107000	33		0
15605284	688	France	Male	26	1	0	2	SELL	正常委托	104435.94	615000	215000	107000	33		0
15694366	714	Germany	Male	42	2	177640.09	1	SELL	撤单	47166.55	615000	215000	107000	33		0
15600739	562	Spain	Female	35	0	0	2	BUY	正常委托	119899.52	615000	215000	107000	33		0
15653253	704	Spain	Male	48	8	167997.6	1	SELL	减持	173498.45	615000	215000	107000	33		0
15763431	698	France	Male	36	2	82275.35	2	BUY	部分成交	93249.26	615000	215000	107000	33		0
15643696	611	France	Male	49	3	0	2	SELL	正常委托	142917.54	615000	215000	107000	33		0
15707473	850	Germany	Female	48	6	111962.99	1	BUY	正常委托	111755.8	615000	215000	107000	33		0
15769504	743	Germany	Female	34	1	131736.88	1	SELL	正常委托	108543.21	615000	215000	107000	33		0
15776807	654	France	Male	29	1	0	1	BUY	正常委托	180345.44	615000	215000	107000	33		0
15686870	761	Germany	Male	36	8	108239.11	2	SELL	减持	99444.02	615000	215000	107000	33		0
15668747	702	France	Female	46	9	98444.19	1	BUY	等待成交	109563.28	615000	215000	107000	33		0
15766908	488	Germany	Male	32	3	114540.38	1	BUY	正常委托	92568.07	615000	215000	107000	33		0
15570134	683	France	Female	35	6	187530.66	2	SELL	撤单	37976.36	615000	215000	107000	33		0
15567367	601	Germany	Female	42	9	133636.16	1	BUY	正常委托	103315.74	615000	215000	107000	33		0
15747542	605	France	Male	52	7	0	2	SELL	减持	173952.5	615000	215000	107000	33		0
15762238	671	Germany	Female	44	0	84745.03	2	SELL	正常委托	34673.98	615000	215000	107000	33		0
15681554	614	Germany	Female	31	7	120599.38	2	SELL	减持	46163.44	615000	215000	107000	33		0
15712825	511	Spain	Female	29	9	0	2	FILLED	正常委托	140676.98	615000	215000	107000	33		0
15640280	850	France	Male	39	4	127771.35	2	FILLED	正常委托	151738.54	615000	215000	107000	33		0
15756026	790	Spain	Female	46	9	0	1	FILLED	正常委托	14679.81	1510000	605000	252000	50	5.1.9	1
15613319	793	France	Female	33	0	0	1	FILLED	正常委托	175544.02	615000	215000	107000	33		0
15798906	628	France	Male	69	5	0	2	FILLED	正常委托	181964.6	615000	215000	107000	33		0
15708917	598	Germany	Male	53	10	167772.96	1	FILLED	正常委托	136886.86	615000	215000	107000	33		0
15778463	657	France	Female	37	6	95845.6	1	SELL	正常委托	122218.23	615000	215000	107000	33		0
15699430	618	France	Female	35	10	0	2	BUY	等待成交	180439.75	615000	215000	107000	33		0
15649992	681	Spain	Male	65	7	134714.7	2	SELL	减持	190419.81	615000	215000	107000	33		0
15578980	516	Spain	Female	33	3	0	2	BUY	正常委托	58685.59	615000	215000	107000	33		0
15775306	421	Germany	Male	28	8	122384.22	3	SELL	减持	89017.38	1510000	605000	252000	50	5.1.9	1
15641655	700	France	Female	26	2	0	2	BUY	正常委托	50051.42	615000	215000	107000	33		0
15619708	745	France	Male	25	5	157993.15	2	SELL	正常委托	146041.45	615000	215000	107000	33		0
15734565	696	France	Male	29	8	0	2	SELL	撤单	191166.09	615000	215000	107000	33		0
15806438	580	Germany	Female	42	2	123331.36	1	BUY	部分成交	103516.08	1510000	605000	252000	50	5.1.9	1
15591969	497	Spain	Male	27	9	75263.16	1	SELL	正常委托	164825.04	615000	215000	107000	33		0
15747807	720	France	Female	43	6	137824.03	2	SELL	减持	172557.77	615000	215000	107000	33		0
15596939	659	Germany	Male	36	4	132578.92	2	BUY	正常委托	84320.94	615000	215000	107000	33		0
15716155	841	France	Female	36	5	156021.31	1	SELL	减持	122662.98	615000	215000	107000	33		0
15765311	642	Spain	Male	34	8	0	1	BUY	等待成交	72085.1	615000	215000	107000	33		0
15757811	732	Spain	Female	69	9	137453.43	1	SELL	撤单	110932.24	1510000	605000	252000	50	5.1.9	1
15603830	600	Spain	Male	36	4	0	2	BUY	正常委托	143635.36	615000	215000	107000	33		0
